,205Tl,209Bi,209Pb,209Tl,213Bi,213Po,217At,221Fr,225Ac,225Ra,229Th,233Pa,233U,237Np,241Am,241Pu,245Cm,Out_205Tl,Out_209Bi,Out_209Pb,Out_209Tl,Out_213Bi,Out_213Po,Out_217At,Out_221Fr,Out_225Ac,Out_225Ra,Out_229Th,Out_233Pa,Out_233U,Out_237Np,Out_241Am,Out_241Pu,Out_245Cm
5.5917237837049496e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2905651936232281e-38,1.502136484382258e-28,1.0526090264379084e-21,2.2915616318158884e-09,7.316824123943563e-25,49.99999999770843,4.217092982923906e-10,24.99999999957829,2.1627292326606825e-11,24.999999999978375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.737775382751644e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4510440361862526e-38,1.6889237227957838e-28,1.1834554644344334e-21,2.429819192180131e-09,8.226354965917278e-25,49.99999999757017,4.4715242753502175e-10,24.999999999552845,2.2932139044282725e-11,24.99999999997707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8876417391807155e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6254876321822287e-38,1.8919650516168738e-28,1.325685591259683e-21,2.5716879355266368e-09,9.215015329823985e-25,49.999999997428304,4.732601120837138e-10,24.99999999952674,2.4271067371989073e-11,24.99999999997573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.041422491571825e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814777933306524e-38,2.11228700686736e-28,1.4800183107529902e-21,2.7172621832255742e-09,1.0287802411034922e-24,49.99999999728273,5.000497096207934e-10,24.99999999949995,2.5644967495619002e-11,24.999999999974357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.199219880989028e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.019847297906931e-38,2.3509747947258537e-28,1.647213613785512e-21,2.8666387202500133e-09,1.1449999006296648e-24,49.99999999713335,5.27539031198131e-10,24.99999999947246,2.7054752852048295e-11,24.999999999972946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.361138818955706e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2416812560461812e-38,2.6091755098856975e-28,1.828074832073115e-21,3.0199168595233712e-09,1.2707189180281592e-24,49.99999999698007,5.557463530788105e-10,24.999999999444253,2.850136073643344e-11,24.9999999999715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.52728695720493e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4813214234403137e-38,2.888101527195012e-28,2.023451013338015e-21,3.177198507947561e-09,1.406527477564975e-24,49.999999996822794,5.84690428888094e-10,24.99999999941531,2.998575292537185e-11,24.999999999970015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.697774759251683e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.739868572218059e-38,3.1890340758264748e-28,2.234239424295247e-21,3.3385882341557532e-09,1.5530492811637646e-24,49.9999999966614,6.143905020817615e-10,24.999999999385608,3.150891631633866e-11,24.99999999996849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.872715573834473e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0184858668685433e-38,3.513327005715872e-28,2.4613881882841512e-21,3.5041933380347835e-09,1.7109433818582552e-24,49.999999996495795,6.448663187401142e-10,24.999999999355133,3.307186358382499e-11,24.999999999966928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.052225710275185e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.735502205233714e-46,3.502659948656602e-38,3.8624536322115065e-28,2.7058990647231883e-21,3.6741239220634353e-09,1.8809061158292712e-24,49.99999999632586,6.761381406961469e-10,24.999999999323858,3.467563385261418e-11,24.999999999965326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.236424515807288e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.1171709918711347e-43,8.601971918746101e-37,4.256965606652196e-28,2.968830376064866e-21,3.848492964514017e-09,2.063673137559562e-24,49.999999996151494,7.082267590066172e-10,24.99999999929177,3.632129338864336e-11,24.99999999996368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.425434454923788e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.27996461994047e-43,3.261595699162765e-36,4.716048330650567e-28,3.251300096049887e-21,4.027416394565925e-09,2.260021565883608e-24,49.99999999597257,7.411535077749728e-10,24.999999999258844,3.80099363079099e-11,24.999999999961993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.619381190797692e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.881033656982545e-42,7.362666502016282e-36,5.244260159171292e-28,3.554489102989698e-21,4.2110131693810995e-09,2.47077224497439e-24,49.999999995788976,7.749402783353185e-10,24.999999999225057,3.974268530389394e-11,24.99999999996026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.818393668829105e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.4044981489022526e-42,1.3294432279369316e-35,5.846430486476897e-28,3.8796446048141345e-21,4.399405353192639e-09,2.6967921256026455e-24,49.99999999560058,8.096095338068602e-10,24.999999999190386,4.152069239398057e-11,24.999999999958483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.022604202374532e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.434116927252313e-42,2.1195922365878965e-35,6.527674868279125e-28,4.2280837494933974e-21,4.592718198459157e-09,2.9389967747890896e-24,49.99999999540727,8.451843240285006e-10,24.999999999154813,4.334513968537814e-11,24.999999999956657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.232148560715348e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.007790593353213e-42,3.121462449163604e-35,7.293410964500516e-28,4.601197429143522e-21,4.791080229138819e-09,3.1983530200886157e-24,49.99999999520891,8.816883008835128e-10,24.99999999911831,4.521724016104162e-11,24.999999999954785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.447166059323944e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.1165715778923692e-41,4.3506961160169347e-35,8.149375346604819e-28,5.000454288133647e-21,4.994623326138438e-09,3.475881735678846e-24,49.99999999500537,9.191457340244858e-10,24.999999999080853,4.713823848612382e-11,24.999999999952863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.667799652487552e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.4950514236143216e-41,5.823879198773486e-35,9.10164121579465e-28,5.4274049460610854e-21,5.203482814994432e-09,3.772660777806138e-24,49.999999994796504,9.575815270089903e-10,24.999999999042416,4.910941183549034e-11,24.999999999950894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.894196028351349e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.9407368957301134e-41,7.558594339739748e-35,1.0156637080839555e-27,5.883686447037188e-21,5.417797555843955e-09,4.089828077543246e-24,49.99999999458219,9.970212338566992e-10,24.999999999002977,5.113207074284881e-11,24.99999999994887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.126505706443992e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.45841677012159e-41,9.573476713566676e-35,1.1321166446892525e-27,6.3710269473343614e-21,5.637710035745991e-09,4.428584899234962e-24,49.99999999436228,1.0374910760389654e-09,24.999999998962505,5.3207559972056524e-11,24.999999999946795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.364883137750471e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0531654323703843e-41,1.1888272915765214e-34,1.2602428569386105e-27,6.891250654084275e-21,5.863366463413808e-09,4.790199273452786e-24,49.99999999413662,1.0790179599121551e-09,24.99999999892098,5.533725941118612e-11,24.999999999944666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.609486807398768e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.730358833054034e-41,1.4523903050905508e-34,1.4008040329977097e-27,7.446283028390866e-21,6.094916866421762e-09,5.176009613747821e-24,49.99999999390507,1.1216294946063281e-09,24.99999999887837,5.7522584989943505e-11,24.99999999994248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.860479340028624e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.4956913093641627e-41,1.7502526192003825e-34,1.5546059294539385e-27,8.038156266930903e-21,6.3325151909510565e-09,5.587428526984074e-24,49.99999999366747,1.165354010381153e-09,24.999999998834642,5.976498962104804e-11,24.999999999940236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0118027607912462e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.355193319466673e-41,2.0847609391734727e-34,1.7225008016396013e-27,8.669015076861825e-21,6.576319404140791e-09,6.025946827553533e-24,49.99999999342367,1.2102205774612693e-09,24.999999998789775,6.206596416620089e-11,24.999999999937938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0382302841900343e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.315250138495336e-41,2.4584000435723196e-34,1.9053899651342266e-27,9.341122759642873e-21,6.826491599112354e-09,6.4931377663209785e-24,49.999999993173496,1.2562590253636134e-09,24.99999999874374,6.442703842728379e-11,24.999999999935575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.065348074526271e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.382621567672883e-41,2.87380045382997e-34,2.1042264954550407e-27,1.005686762020363e-20,7.083198102736944e-09,6.990661485722088e-24,49.99999999291679,1.3034999627295588e-09,24.9999999986965,6.684978216344705e-11,24.999999999933152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0931741610506639e-07,0.0,0.0,0.0,0.0,6.512960058933801e-49,0.0,1.026577482117604e-40,3.3338952738028266e-34,2.3200334767642277e-27,1.0818769718750686e-20,7.346609586217924e-09,7.520269713038646e-24,49.99999999265338,1.351974797675057e-09,24.999999998648022,6.933580613476319e-11,24.99999999993067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1217270439243225e-07,0.0,0.0,0.0,0.0,1.988795766685502e-46,0.0,5.2938056340676076e-39,3.886608612553319e-34,2.558533575710532e-27,1.1629487978839695e-20,7.616901178561493e-09,8.083810702753586e-24,49.99999999238308,1.4017157586723105e-09,24.99999999859828,7.188676317314008e-11,24.999999999928118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1510257065185824e-07,0.0,0.0,0.0,0.0,7.697945554571678e-46,0.0,2.022155701832995e-38,4.575053190492312e-34,2.824994265142894e-27,1.2491827685303328e-20,7.894252583011135e-09,8.683234446855035e-24,49.999999992105735,1.4527559159768572e-09,24.99999999854724,7.450434928120537e-11,24.9999999999255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1810896280360907e-07,0.0,0.0,0.0,0.0,1.7425793686425965e-45,0.0,4.56483170729301e-38,5.409193210309964e-34,3.121295882197159e-27,1.3408748380233926e-20,8.178848196523217e-09,9.320598162525177e-24,49.999999991821134,1.505129203614315e-09,24.999999998494868,7.719030475989314e-11,24.999999999922814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.211938796461546e-07,0.0,0.0,0.0,0.0,3.148208640324005e-45,0.0,8.238329302634505e-38,6.399592830415385e-34,3.4494287372658294e-27,1.4383372174094602e-20,8.470877232363249e-09,9.998072070391101e-24,49.99999999152911,1.5588704419414038e-09,24.999999998441126,7.99464153654821e-11,24.999999999920057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2435937218506993e-07,0.0,0.0,0.0,0.0,5.01954974317854e-45,0.0,1.3128513956207718e-37,7.557449812398233e-34,3.8114992071847996e-27,1.5418992504291284e-20,8.770533845904216e-09,1.0717945482725221e-23,49.99999999122945,1.6140153607962436e-09,24.99999999838598,8.277451349685481e-11,24.99999999991723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2760754499664583e-07,0.0,0.0,0.0,0.0,7.391469586573503e-45,0.0,1.9326474861720636e-37,8.894630998695876e-34,4.209736158014856e-27,1.6519083361311966e-20,9.07801726371071e-09,1.148263321665789e-23,49.99999999092197,1.670600623253322e-09,24.999999998329397,8.56764794137673e-11,24.999999999914326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3094055762711497e-07,0.0,0.0,0.0,0.0,1.0300947228955736e-44,0.0,2.692881913377873e-37,1.0423709718616221e-33,4.64649771504678e-27,1.7687309007282958e-20,9.393531915994599e-09,1.229468234967568e-23,49.999999990606455,1.7286638499989215e-09,24.99999999827133,8.86542424869387e-11,24.99999999991135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3436062602842554e-07,0.0,0.0,0.0,0.0,1.3787192627261432e-44,0.0,3.603798203613706e-37,1.2158005226094528e-33,5.124278398596729e-27,1.8927534213110173e-20,9.717287572530378e-09,1.3156779335594996e-23,49.999999990282696,1.7882436443432157e-09,24.999999998211752,9.170978248079268e-11,24.999999999908294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.378700240315158e-07,0.0,0.0,0.0,0.0,1.7891771852757488e-44,0.0,4.676255410323753e-37,1.4111624278067796e-33,5.645716645146101e-27,2.0243835041760688e-20,1.0049499482120508e-08,1.4071757500165152e-23,49.99999998995049,1.8493796178856652e-09,24.999999998150617,9.484513086970272e-11,24.99999999990516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4147108485806962e-07,0.0,0.0,0.0,0.0,2.265873912027974e-44,0.0,5.92176260614635e-37,1.6299504968148312e-33,6.213602734420041e-27,2.1640510206701345e-20,1.0390388515703475e-08,1.5042604936470744e-23,49.9999999896096,1.9121124168507695e-09,24.999999998087883,9.806237218861701e-11,24.99999999990194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4516620267175775e-07,0.0,0.0,0.0,0.0,2.8134775996318946e-44,0.0,7.352515250483637e-37,1.87374629363833e-33,6.830887144093844e-27,2.312209303604949e-20,1.0740181313199743e-08,1.607247282137264e-23,49.999999989259805,1.976483749111691e-09,24.99999999802351,1.0136364541896044e-10,24.99999999989864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4895783416999656e-07,0.0,0.0,0.0,4.32458092697395e-52,8.287305412049757e-43,2.1190446542823826e-50,9.045197572963387e-37,2.147899997167621e-33,7.504104806667182e-27,2.4693364071194888e-20,1.1099110434193199e-08,1.7164684174041267e-23,49.999999988900875,2.0425364119197164e-09,24.99999999795746,1.047511454107354e-10,24.999999999895252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.528485002172822e-07,0.0,0.0,0.0,8.896080413418463e-51,1.6382191544601065e-41,4.359079402650598e-49,1.21338906507139e-36,2.5187742323308983e-33,8.296566268991398e-27,2.635936428741071e-20,1.1467414512548278e-08,1.8322743062330374e-23,49.99999998853257,2.110314320357988e-09,24.99999999788968,1.082271243417668e-10,24.999999999891777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
